,university,country,ror_id,country_code,latitude,longitude,main_field,period,num_pubs,num_pubs_oa,num_pubs_gold_oa,num_pubs_hybrid_oa,num_pubs_bronze_oa,num_pubs_green_oa,prop_pubs_oa,prop_pubs_gold_oa,prop_pubs_hybrid_oa,prop_pubs_bronze_oa,prop_pubs_green_oa,num_pubs_top_1,num_pubs_top_10,prop_pubs_top_1,prop_pubs_top_10,ISO-3,geometry,English Institution Name,Foundation year,Total third party funding (EURO),Total academic personnel (HC),Total students enrolled ISCED 5-7,ETER_year,ranking,English Institution Namethe,location,overall score,teaching score,research score,citations score,industry income score,intl outlook score
310,Örebro University,Sweden,05kytsw45,SE,59.254506,15.247446,All sciences,2018-2021,3702.0,2917.0,1020.0,1231.0,270.0,396.0,0.78795245813074,0.275526742301459,0.332522960561858,0.0729335494327391,0.106969205834684,71.190833333334,553.278260695794,0.0192303709706467,0.149453879172284,SWE,POINT (59.254506 15.247446),Örebro University,1977,23358892.22884739,1011.0,13233.999999999987,2021,387.0,Örebro University,Sweden,43.9,17.8,21.7,90.5,35.2,53.8
143,University of Crete,Greece,00dr28g20,GR,35.3530979522346,24.4500930294392,All sciences,2018-2021,4362.0,2838.0,1394.0,433.0,417.0,594.0,0.650618982118294,0.319578175149014,0.099266391563503,0.0955983493810179,0.136176066024759,81.3933333333348,575.110614456349,0.0186596362524839,0.131845624588801,GRC,POINT (35.3530979522346 24.4500930294392),University of Crete,1973,,634.0,22945.0,2021,360.0,University of Crete,Greece,43.8,19.1,20.7,91.1,36.6,48.1
356,Northumbria University,United Kingdom,049e6bc10,GB,54.976762,-1.607498,All sciences,2018-2021,5580.0,4895.0,1261.0,868.0,332.0,2434.0,0.877240143369176,0.225985663082437,0.155555555555556,0.0594982078853047,0.436200716845878,94.4774166666683,833.552056968481,0.0169314366786144,0.149382089062452,GBR,POINT (54.976762 -1.607498),Northumbria University,1969,43164262.44765007,1725.0,31925.0,2021,384.0,Northumbria University,United Kingdom,43.8,19.6,17.8,87.3,34.0,74.3
219,UiT The Arctic University of Norway,Norway,00wge5k78,NO,69.679803,18.971227,All sciences,2018-2021,6635.0,5820.0,2411.0,1491.0,511.0,1407.0,0.877166541070083,0.363376036171816,0.224717407686511,0.0770158251695554,0.2120572720422,102.699166666666,858.635741865818,0.0154783973875909,0.12941005906041,NOR,POINT (69.679803 18.971227),University of Tromso - Norway's Arctic University,1968,77503957.56004465,2305.0,14351.0,2021,395.0,UiT The Arctic University of Norway,Norway,43.8,23.0,20.8,83.0,36.0,65.4
415,Université de Versailles Saint-Quentin-en-Yvelines,France,03mkjjy25,FR,48.799853,2.141554,All sciences,2018-2021,8286.0,6713.0,2351.0,1531.0,1258.0,1573.0,0.810161718561429,0.283731595462225,0.184769490707217,0.151822350953415,0.189838281438571,218.516333333334,1308.1402579779,0.0263717515487973,0.157873552736894,FRA,POINT (48.799853 2.141554),Versailles Saint-Quentin-en-Yvelines University,1991,,610.0,14644.0,2021,397.0,Université de Versailles Saint-Quentin-en-Yvelines,France,43.8,16.5,23.3,86.8,34.6,66.1
178,University of Milan,Italy,00wjc7c48,IT,45.460121,9.194649,All sciences,2018-2021,27633.0,19814.0,8928.0,2918.0,2868.0,5100.0,0.717041218832555,0.323091955270872,0.105598378750045,0.10378894799696,0.184561936814678,555.413178571439,4133.03085791749,0.0200996337195179,0.14956866275531,ITA,POINT (45.460121 9.194649),University of Milan,1924,,3064.0,65299.0,2021,380.0,University of Milan-Bicocca,Italy,43.7,26.9,21.5,82.9,39.0,44.9
2,University of Innsbruck,Austria,054pv6659,AT,47.263422,11.383692,All sciences,2018-2021,8821.0,6872.0,2650.0,2390.0,686.0,1146.0,0.779049994331708,0.300419453576692,0.270944337376715,0.0777689604353248,0.129917242942977,184.037166666667,1306.05055794412,0.0208635264331331,0.148061507532492,AUT,POINT (47.263422 11.383692),University of Innsbruck,1669,57149459.120000005,2653.0,23686.66935613,2021,371.0,University of Innsbruck,Austria,43.6,32.9,30.7,53.5,51.6,95.9
365,University of Salerno,Italy,0192m2k53,IT,40.768728,14.791921,All sciences,2018-2021,7731.0,4183.0,2420.0,518.0,368.0,877.0,0.541068425818135,0.313025481826413,0.0670029750355711,0.0476005691372397,0.113439399818911,95.4148809523793,973.690375767207,0.0123418549931935,0.125946239266228,ITA,POINT (40.768728 14.791921),University of Salerno,1968,,1248.0,33960.0,2021,482.0,University of Salerno,Italy,43.5,18.7,20.7,93.6,36.6,35.5
189,University of Rome Tor Vergata,Italy,02p77k626,IT,41.850134,12.597873,All sciences,2018-2021,11439.0,7509.0,3619.0,987.0,993.0,1910.0,0.65643849986887,0.316373808899379,0.0862837660634671,0.0868082874377131,0.16697263746831,158.821785714287,1396.45601398907,0.0138842368838436,0.122078504588607,ITA,POINT (41.850134 12.597873),University of Rome Tor Vergata,1982,,1706.0,30400.0,2021,478.0,University of Rome II – Tor Vergata,Italy,43.5,42.9,19.5,65.4,38.6,56.1
56,TU Dortmund University,Germany,01k97gp34,DE,51.485229,7.415724,All sciences,2018-2021,4919.0,2861.0,1152.0,867.0,212.0,630.0,0.581622280951413,0.234193941858101,0.176255336450498,0.0430981906891645,0.128074811953649,52.459595238095,500.156134725921,0.0106646869766406,0.101678417305534,DEU,POINT (51.485229 7.415724),TU Dortmund University,1968,82323028.0,4079.0,30272.0,2021,498.0,TU Dortmund University,Germany,43.3,36.4,42.1,51.6,45.2,42.4
129,Bournemouth University,United Kingdom,05wwcw481,GB,50.7436377232382,-1.89813229586212,All sciences,2018-2021,2765.0,2495.0,552.0,495.0,155.0,1293.0,0.902350813743219,0.199638336347197,0.179023508137432,0.0560578661844485,0.467631103074141,37.5083333333332,337.631974802124,0.0135654008438818,0.122109213309991,GBR,POINT (50.7436377232382 -1.89813229586212),Bournemouth University,1913,6565844.578873894,935.0,17540.0,2021,410.0,Bournemouth University,United Kingdom,43.2,33.5,20.3,67.3,33.6,79.8
154,University of Iceland,Iceland,01db6h964,IS,64.13963,-21.951825,All sciences,2018-2021,4420.0,2990.0,1134.0,662.0,430.0,764.0,0.676470588235294,0.256561085972851,0.149773755656109,0.0972850678733032,0.172850678733032,79.7843650793642,651.245065652302,0.0180507613301729,0.147340512591019,ISL,POINT (64.13963 -21.951825),University of Iceland,1911,,,15169.0,2021,441.0,University of Iceland,Iceland,43.2,19.2,31.6,71.9,65.2,63.1
307,Linköping University,Sweden,05ynxx418,SE,58.397848,15.575921,All sciences,2018-2021,10487.0,8305.0,2888.0,2808.0,629.0,1980.0,0.791932869266711,0.275388576332602,0.267760083913417,0.0599790216458472,0.188805187374845,228.035857142859,1570.13788158174,0.02174462259396,0.149722311584032,SWE,POINT (58.397848 15.575921),Linköping University,1975,128053441.49115458,2106.0,30430.9999999999,2021,451.0,Linköping University,Sweden,42.9,22.8,24.6,75.6,50.1,63.1
53,University of Bremen,Germany,04ers2y35,DE,53.106771,8.851965,All sciences,2018-2021,6505.0,4365.0,1986.0,1199.0,270.0,910.0,0.671022290545734,0.305303612605688,0.184319754035357,0.0415065334358186,0.13989239046887,100.866499999998,818.386324125381,0.0155059953881627,0.125808812317507,DEU,POINT (53.106771 8.851965),University of Bremen,1971,107817245.0,2548.0,17298.0,2021,411.0,University of Bremen,Germany,42.6,35.4,37.2,50.4,50.7,58.7
63,Justus Liebig University Giessen,Germany,033eqas34,DE,50.580436,8.677142,All sciences,2018-2021,7559.0,5138.0,2551.0,1374.0,564.0,649.0,0.679719539621643,0.337478502447414,0.1817700754068,0.0746130440534462,0.0858579177139833,125.803833333332,989.553560281099,0.0166429201393481,0.130910644302302,DEU,POINT (50.580436 8.677142),Justus Liebig University Giessen,1607,87260712.0,3123.0,26379.0,2021,445.0,Justus Liebig University Giessen,Germany,42.4,34.6,35.2,54.7,40.7,53.4
192,University of Siena,Italy,01tevnk56,IT,43.319183,11.332749,All sciences,2018-2021,5854.0,3769.0,1866.0,540.0,470.0,893.0,0.64383327639221,0.318756405876324,0.0922446190638879,0.0802869832593099,0.152545268192689,87.9925000000002,661.738046928906,0.0150311752647763,0.113040322331552,ITA,POINT (43.319183 11.332749),University of Siena,1240,,1384.0,17058.0,2021,488.0,University of Siena,Italy,42.4,20.8,23.1,83.2,35.9,44.6
5,Vienna University of Technology,Austria,04d836q62,AT,48.198676,16.368441,All sciences,2018-2021,8001.0,5623.0,2048.0,1926.0,252.0,1397.0,0.702787151606049,0.2559680039995,0.240719910011249,0.031496062992126,0.174603174603175,134.667509803921,985.332740367199,0.0168313348086391,0.123151198646069,AUT,POINT (48.198676 16.368441),Vienna University of Technology,1872,83954675.72,1718.0,21855.420545663,2021,501.0,TU Wien,Austria,42.3,35.3,37.4,41.5,65.6,85.6
171,University of Genoa,Italy,0107c5v14,IT,44.402927,8.95862,All sciences,2018-2021,13096.0,8442.0,4134.0,1371.0,1098.0,1839.0,0.644624312767257,0.315668906536347,0.104688454489921,0.0838423946243128,0.140424557116677,190.025476190476,1752.3686314212,0.0145101921342758,0.133809455667471,ITA,POINT (44.402927 8.95862),University of Genoa,1481,,2142.0,34120.0,2021,434.0,University of Genoa,Italy,42.3,31.9,24.7,69.7,44.0,43.5
150,Semmelweis University,Hungary,01g9ty582,HU,47.487392,19.06738,All sciences,2018-2021,4523.0,3572.0,1786.0,916.0,411.0,459.0,0.789741322131329,0.394870661065664,0.202520451028079,0.0908688923281008,0.101481317709485,116.849722222223,631.425228700062,0.0258345616233082,0.139603190072974,HUN,POINT (47.487392 19.06738),Semmelweis University,1769,,1911.0,11419.0,2021,485.0,Semmelweis University,Hungary,42.2,25.9,13.6,79.3,35.1,75.8
169,University of Florence,Italy,04jr1s763,IT,43.777649,11.259737,All sciences,2018-2021,18022.0,11691.0,5331.0,1803.0,1532.0,3025.0,0.648707135723005,0.295805127066918,0.100044390189768,0.0850072134058373,0.167850405060482,299.270333333336,2471.839008639,0.0166058336107722,0.137156753336977,ITA,POINT (43.777649 11.259737),University of Florence,1924,,2097.0,56261.0,2021,431.0,University of Florence,Italy,42.1,33.7,25.8,65.7,42.5,46.4
433,University of Bordeaux,France,057qpr032,FR,44.808872,-0.591483,All sciences,2018-2021,15213.0,11444.0,3500.0,2863.0,1444.0,3637.0,0.75225136396503,0.230066390586998,0.188194307500164,0.09491881943075,0.239071846447118,318.303142857141,2242.98142629346,0.0209231014827543,0.147438468828861,FRA,POINT (44.808872 -0.591483),University of Bordeaux,2014,,1813.0,54045.0,2021,409.0,University of Bordeaux,France,42.1,31.3,22.3,68.6,37.0,59.9
353,Aston University,United Kingdom,05j0ve876,GB,52.486,-1.8895,All sciences,2018-2021,3599.0,3073.0,861.0,543.0,175.0,1494.0,0.853848291191998,0.239233120311198,0.15087524312309,0.0486246179494304,0.41511530980828,91.7575000000003,572.633795261408,0.025495276465685,0.159109140111533,GBR,POINT (52.486 -1.8895),Aston University,1895,27895532.80595626,945.0,17270.0,2021,404.0,Aston University,United Kingdom,41.8,21.5,25.6,66.2,36.1,92.4
194,University of Turin,Italy,048tbm396,IT,45.069383,7.688922,All sciences,2018-2021,16152.0,11578.0,5145.0,1690.0,1428.0,3315.0,0.716815255076771,0.318536404160475,0.104631005448242,0.0884101040118871,0.205237741456166,287.103583333337,2387.32037212757,0.0177751104094439,0.147803391043064,ITA,POINT (45.069383 7.688922),University of Turin,1404,,2963.0,82346.0,2021,500.0,University of Turin,Italy,41.7,22.2,27.1,75.0,41.6,44.5
182,University of Naples Federico II,Italy,05290cv24,IT,40.845545,14.257801,All sciences,2018-2021,21483.0,12829.0,7484.0,1719.0,1498.0,2128.0,0.597169855234371,0.348368477400735,0.0800167574361123,0.0697295536005213,0.0990550667970023,372.182642857138,3196.32482966701,0.0173245190549336,0.148783914242285,ITA,POINT (40.845545 14.257801),University of Naples Federico II,1224,,3417.0,76766.0,2021,461.0,University of Naples Federico II,Italy,41.7,30.7,24.1,73.1,38.8,32.1
180,University of Modena and Reggio Emilia,Italy,02d4c4y02,IT,44.645096,10.927926,All sciences,2018-2021,8065.0,5264.0,2488.0,627.0,679.0,1470.0,0.652696838189709,0.308493490390577,0.077743335399876,0.0841909485430874,0.182269063856169,98.17923232323,1066.30534699049,0.0121734943984166,0.13221393019101,ITA,POINT (44.645096 10.927926),University of Modena and Reggio Emilia (UNIMORE),1175,,1025.0,28802.0,2021,460.0,University of Modena and Reggio Emilia,Italy,41.7,31.5,22.1,72.1,41.6,39.9
412,University of Eastern Finland,Finland,00cyydd11,FI,62.6036206858413,29.7470237655026,All sciences,2018-2021,7280.0,5352.0,2149.0,1649.0,517.0,1037.0,0.735164835164835,0.295192307692308,0.226510989010989,0.0710164835164835,0.142445054945055,99.938309523809,922.504285360272,0.013727789769754,0.126717621615422,FIN,POINT (62.6036206858413 29.7470237655026),University of Eastern Finland,2010,68985106.0,1665.9799999999996,14147.0,2021,428.0,University of Eastern Finland,Finland,41.7,24.2,28.3,70.9,37.4,50.3
187,University of Pisa,Italy,03ad39j10,IT,43.716716,10.398816,All sciences,2018-2021,15874.0,10708.0,4898.0,1544.0,1161.0,3105.0,0.674562177145017,0.308554869598085,0.0972659695098904,0.0731384654151443,0.195602872621897,265.731809523809,2267.00980152677,0.0167400661159008,0.142812763104874,ITA,POINT (43.716716 10.398816),University of Pisa,1343,,2854.0,46324.0,2021,473.0,University of Pisa,Italy,41.6,26.2,26.2,72.5,40.1,41.9
220,Norwegian University of Science and Technology,Norway,05xg72x27,NO,63.417278,10.403079,All sciences,2018-2021,17459.0,12261.0,5135.0,3945.0,758.0,2423.0,0.702273898848731,0.294117647058823,0.225957958645971,0.0434160032075148,0.138782289936422,281.089166666666,2373.24763260188,0.0160999579968307,0.135932621146794,NOR,POINT (63.417278 10.403079),Norwegian University of Science and Technology,1996,236616748.49704328,5176.0,38168.0,2021,467.0,Norwegian University of Science and Technology,Norway,41.5,27.2,28.3,64.0,37.6,63.1
108,University of Strathclyde,United Kingdom,00n3w3b69,GB,55.862157,-4.24369,All sciences,2018-2021,7840.0,7192.0,1873.0,1388.0,324.0,3607.0,0.91734693877551,0.23890306122449,0.177040816326531,0.0413265306122449,0.460076530612245,126.635818181817,1080.01040465213,0.0161525278293134,0.137756429164812,GBR,POINT (55.862157 -4.24369),University of Strathclyde,1796,151828757.56165656,1930.0,24225.0,2021,492.0,University of Strathclyde,United Kingdom,41.4,27.6,31.8,53.1,47.0,86.8
253,University of Porto,Portugal,043pwc612,PT,41.14654,-8.615753,All sciences,2018-2021,20233.0,11787.0,6351.0,1294.0,1375.0,2767.0,0.582563139425691,0.313893144862354,0.0639549251223249,0.0679582859684674,0.136756783472545,301.977761904766,2461.57191404593,0.0149250117088304,0.121661242230314,PRT,POINT (41.14654 -8.615753),University of Porto,1911,30670166.42,3600.0,28891.0,2021,477.0,University of Porto,Portugal,41.4,26.2,27.9,66.1,38.4,57.9
114,Liverpool John Moores University,United Kingdom,04zfme737,GB,53.403,-2.97,All sciences,2018-2021,4966.0,4440.0,991.0,740.0,663.0,2046.0,0.894079742247281,0.199556987515103,0.149013290374547,0.133507853403141,0.412001610954491,85.1274999999999,723.020007799215,0.0171420660491341,0.145594041038908,GBR,POINT (53.403 -2.97),Liverpool John Moores University,1825,20258259.655653797,1685.0,27650.0,2021,453.0,Liverpool John Moores University,United Kingdom,41.2,19.2,18.0,78.9,33.8,73.4
186,University of Pavia,Italy,00s6t1f81,IT,45.203139,9.13775,All sciences,2018-2021,10143.0,6730.0,3360.0,1100.0,899.0,1371.0,0.663511781524204,0.331262939958592,0.108449176772158,0.0886325544710638,0.13516711032239,194.113333333333,1491.2231937018,0.0191376647277268,0.147019934309553,ITA,POINT (45.203139 9.13775),University of Pavia,1361,,1766.0,26892.0,2021,470.0,University of Pavia,Italy,41.0,27.3,26.9,65.5,59.9,48.0
39,University of Jyväskylä,Finland,05n3dz165,FI,62.236537,25.731633,All sciences,2018-2021,5432.0,4694.0,1250.0,1247.0,267.0,1930.0,0.864138438880707,0.230117820324006,0.229565537555228,0.0491531664212077,0.355301914580265,79.4086666666666,702.243470014645,0.0146186794305351,0.129278989325229,FIN,POINT (62.236537 25.731633),University of Jyväskylä,1966,48382196.0,1656.1887000000002,12573.0,2021,446.0,University of Jyväskylä,Finland,40.5,26.1,30.6,62.6,34.8,51.5
94,"University of the West of England, Bristol",United Kingdom,02nwg5t34,GB,51.500207,-2.54749,All sciences,2018-2021,3590.0,2620.0,805.0,645.0,221.0,949.0,0.729805013927577,0.224233983286908,0.17966573816156,0.0615598885793872,0.264345403899721,70.8463095238095,481.336688696232,0.0197343480567715,0.134077072060232,GBR,POINT (51.500207 -2.54749),"University of the West of England, Bristol",1969,23529548.627268497,2260.0,36690.0,2021,504.0,University of the West of England,United Kingdom,40.5,17.0,14.5,83.9,33.7,67.1
162,University of Bari Aldo Moro,Italy,027ynra39,IT,41.120587,16.868346,All sciences,2018-2021,9918.0,6565.0,4050.0,781.0,627.0,1107.0,0.661927808025812,0.408348457350272,0.0787457148618673,0.0632183908045977,0.111615245009074,145.220595238094,1410.52833915241,0.0146421249483862,0.14221902996092,ITA,POINT (41.120587 16.868346),University of Bari Aldo Moro,1925,,2024.0,42855.0,2021,407.0,University of Bari Aldo Moro,Italy,40.5,17.1,19.5,87.3,35.8,33.1
369,Bangor University,United Kingdom,006jb1a24,GB,53.2289,-4.1301,All sciences,2018-2021,2953.0,2589.0,829.0,616.0,199.0,945.0,0.876735523196749,0.280731459532679,0.208601422282425,0.0673890958347443,0.320013545546901,67.3779999999997,492.37567185536,0.0228167964781577,0.166737443906319,GBR,POINT (53.2289 -4.1301),Bangor University,1884,45680549.09260121,920.0,9965.0,2021,406.0,Bangor University,United Kingdom,40.5,22.4,24.0,65.3,34.2,82.3
360,Politecnico di Bari,Italy,03c44v465,IT,41.1114,16.8811,All sciences,2018-2021,20541.0,12569.0,7104.0,1623.0,1379.0,2463.0,0.611898154909693,0.345844895574704,0.0790127062947276,0.0671340246336595,0.119906528406601,307.092261904761,2688.62600659554,0.0149502099169836,0.130890706713185,ITA,POINT (41.1114 16.8811),Polytechnic of Bari,1991,,437.0,9878.0,2021,475.0,Polytechnic University of Bari,Italy,40.4,16.1,20.4,86.7,36.9,34.0
164,Brescia University,Italy,02q2d2610,IT,45.537844,10.217297,All sciences,2018-2021,6389.0,4226.0,1886.0,649.0,734.0,957.0,0.661449366097981,0.29519486617624,0.101580842072312,0.11488495852246,0.149788699326968,136.901666666667,954.597497993407,0.021427714300621,0.14941266207441,ITA,POINT (45.537844 10.217297),University of Brescia,1982,,1125.0,16400.0,2021,412.0,University of Brescia,Italy,40.3,23.4,16.7,80.1,38.4,44.2
399,Koç University,Turkey,00jzwgz36,TR,41.205462,29.072457,All sciences,2018-2021,3606.0,1976.0,712.0,301.0,248.0,715.0,0.547975596228508,0.19744869661675,0.0834719911259013,0.0687742651136994,0.198280643372157,44.3681428571427,446.864333310544,0.0123039774978211,0.12392244406837,TUR,POINT (41.205462 29.072457),Koç University,1993,,725.0,9077.0,2021,449.0,Koç University,Turkey,40.3,29.8,37.4,49.4,63.6,49.5
26,Charles University,Czech Republic,024d6js02,CZ,50.087104,14.42351,All sciences,2018-2021,17094.0,10325.0,4768.0,1857.0,1440.0,2260.0,0.604013104013104,0.278928278928279,0.108634608634609,0.0842400842400842,0.132210132210132,319.475833333332,2074.22568519103,0.0186893549393549,0.121342323925999,CZE,POINT (50.087104 14.42351),Charles University,1348,,8426.0,43558.0,2021,418.0,Charles University in Prague,Czech Republic,40.3,33.1,26.5,56.3,33.8,62.9
140,National and Kapodistrian University of Athens,Greece,04gnjpq42,GR,37.96823,23.778676,All sciences,2018-2021,15228.0,9206.0,4894.0,1125.0,1667.0,1520.0,0.604544260572629,0.321381665353296,0.0738770685579196,0.109469398476491,0.0998161281849225,314.71014285714,2077.79055158753,0.0206665447108708,0.136445400025448,GRC,POINT (37.96823 23.778676),National and Kapodistrian University of Athens,1837,,2269.0,109735.0,2021,462.0,National and Kapodistrian University of Athens,Greece,40.2,23.2,15.8,76.9,58.6,53.3
128,University of Plymouth,United Kingdom,008n7pv89,GB,50.374428,-4.140524,All sciences,2018-2021,4268.0,3661.0,1072.0,624.0,276.0,1689.0,0.857778819119025,0.251171508903468,0.146204311152765,0.0646672914714152,0.395735707591378,94.5114166666652,636.668752968541,0.0221441932208681,0.14917262253246,GBR,POINT (50.374428 -4.140524),University of Plymouth,1862,55637505.81665891,1635.0,18600.0,2021,474.0,University of Plymouth,United Kingdom,40.1,21.0,20.1,71.7,33.9,71.6
